5.249100000000000000e+04,5.297900000000000000e+04,3.000000000000000000e+00
5.349500000000000000e+04,5.394100000000000000e+04,3.000000000000000000e+00
5.437500000000000000e+04,5.474300000000000000e+04,3.000000000000000000e+00
5.498200000000000000e+04,5.521700000000000000e+04,3.000000000000000000e+00
5.553800000000000000e+04,5.582200000000000000e+04,3.000000000000000000e+00
5.654500000000000000e+04,5.685800000000000000e+04,3.000000000000000000e+00
5.701700000000000000e+04,5.720000000000000000e+04,3.000000000000000000e+00
5.749900000000000000e+04,5.776000000000000000e+04,3.000000000000000000e+00
5.817800000000000000e+04,5.840000000000000000e+04,3.000000000000000000e+00
6.109200000000000000e+04,6.132000000000000000e+04,3.000000000000000000e+00
6.181600000000000000e+04,6.230200000000000000e+04,3.000000000000000000e+00
6.293400000000000000e+04,6.317800000000000000e+04,3.000000000000000000e+00
6.349800000000000000e+04,6.377600000000000000e+04,3.000000000000000000e+00
6.421600000000000000e+04,6.450300000000000000e+04,3.000000000000000000e+00
6.493600000000000000e+04,6.510000000000000000e+04,3.000000000000000000e+00
6.497500000000000000e+04,6.537900000000000000e+04,4.000000000000000000e+00
6.549800000000000000e+04,6.578600000000000000e+04,5.000000000000000000e+00
6.557500000000000000e+04,6.578500000000000000e+04,4.000000000000000000e+00
6.610200000000000000e+04,6.641500000000000000e+04,5.000000000000000000e+00
6.613500000000000000e+04,6.640000000000000000e+04,4.000000000000000000e+00
6.673700000000000000e+04,6.710100000000000000e+04,5.000000000000000000e+00
6.674000000000000000e+04,6.708000000000000000e+04,4.000000000000000000e+00
6.738600000000000000e+04,6.762100000000000000e+04,5.000000000000000000e+00
6.741600000000000000e+04,6.762200000000000000e+04,4.000000000000000000e+00
6.794000000000000000e+04,6.822100000000000000e+04,4.000000000000000000e+00
6.825700000000000000e+04,6.873800000000000000e+04,3.000000000000000000e+00
6.913500000000000000e+04,6.937600000000000000e+04,3.000000000000000000e+00
6.961700000000000000e+04,6.996000000000000000e+04,3.000000000000000000e+00
7.034100000000000000e+04,7.054500000000000000e+04,3.000000000000000000e+00
7.059900000000000000e+04,7.065800000000000000e+04,3.000000000000000000e+00
7.105900000000000000e+04,7.122000000000000000e+04,3.000000000000000000e+00
7.181600000000000000e+04,7.213700000000000000e+04,3.000000000000000000e+00
7.253700000000000000e+04,7.289600000000000000e+04,3.000000000000000000e+00
7.326200000000000000e+04,7.349900000000000000e+04,4.000000000000000000e+00
7.349200000000000000e+04,7.366100000000000000e+04,3.000000000000000000e+00
7.365800000000000000e+04,7.382900000000000000e+04,4.000000000000000000e+00
7.385900000000000000e+04,7.402100000000000000e+04,3.000000000000000000e+00
7.414100000000000000e+04,7.481700000000000000e+04,4.000000000000000000e+00
7.414300000000000000e+04,7.422100000000000000e+04,3.000000000000000000e+00
7.517400000000000000e+04,7.542100000000000000e+04,4.000000000000000000e+00
7.545800000000000000e+04,7.549400000000000000e+04,4.000000000000000000e+00
7.654000000000000000e+04,7.701700000000000000e+04,4.000000000000000000e+00
7.661700000000000000e+04,7.705600000000000000e+04,3.000000000000000000e+00
7.753300000000000000e+04,7.794200000000000000e+04,4.000000000000000000e+00
7.797800000000000000e+04,7.801500000000000000e+04,4.000000000000000000e+00
7.839900000000000000e+04,7.866400000000000000e+04,4.000000000000000000e+00
7.869800000000000000e+04,7.878400000000000000e+04,4.000000000000000000e+00
7.929700000000000000e+04,7.962100000000000000e+04,4.000000000000000000e+00
8.066200000000000000e+04,8.070100000000000000e+04,4.000000000000000000e+00
8.101800000000000000e+04,8.130100000000000000e+04,4.000000000000000000e+00
8.177100000000000000e+04,8.206200000000000000e+04,4.000000000000000000e+00
8.257400000000000000e+04,8.294300000000000000e+04,4.000000000000000000e+00
8.306500000000000000e+04,8.332000000000000000e+04,4.000000000000000000e+00
8.387900000000000000e+04,8.412000000000000000e+04,4.000000000000000000e+00
8.481400000000000000e+04,8.525800000000000000e+04,4.000000000000000000e+00
8.530000000000000000e+04,8.533800000000000000e+04,4.000000000000000000e+00
8.538000000000000000e+04,8.541600000000000000e+04,4.000000000000000000e+00
8.553300000000000000e+04,8.593800000000000000e+04,3.000000000000000000e+00
8.633800000000000000e+04,8.660000000000000000e+04,3.000000000000000000e+00
8.693600000000000000e+04,8.730000000000000000e+04,3.000000000000000000e+00
8.774000000000000000e+04,8.801700000000000000e+04,3.000000000000000000e+00
8.821300000000000000e+04,8.873800000000000000e+04,5.000000000000000000e+00
8.830000000000000000e+04,8.869900000000000000e+04,4.000000000000000000e+00
8.841900000000000000e+04,8.872000000000000000e+04,3.000000000000000000e+00
8.917400000000000000e+04,8.957400000000000000e+04,5.000000000000000000e+00
8.917600000000000000e+04,8.954100000000000000e+04,4.000000000000000000e+00
8.929500000000000000e+04,8.954500000000000000e+04,3.000000000000000000e+00
8.993900000000000000e+04,9.038100000000000000e+04,5.000000000000000000e+00
8.994400000000000000e+04,9.036000000000000000e+04,4.000000000000000000e+00
9.077500000000000000e+04,9.113900000000000000e+04,5.000000000000000000e+00
9.077600000000000000e+04,9.112000000000000000e+04,4.000000000000000000e+00
9.089100000000000000e+04,9.114100000000000000e+04,3.000000000000000000e+00
9.145800000000000000e+04,9.170200000000000000e+04,5.000000000000000000e+00
9.145800000000000000e+04,9.170200000000000000e+04,4.000000000000000000e+00
9.153600000000000000e+04,9.170600000000000000e+04,3.000000000000000000e+00
9.201700000000000000e+04,9.244000000000000000e+04,5.000000000000000000e+00
9.217500000000000000e+04,9.245800000000000000e+04,3.000000000000000000e+00
9.549500000000000000e+04,9.606300000000000000e+04,5.000000000000000000e+00
9.645500000000000000e+04,9.681700000000000000e+04,5.000000000000000000e+00
9.655900000000000000e+04,9.680000000000000000e+04,1.000000000000000000e+00
9.715900000000000000e+04,9.788000000000000000e+04,4.000000000000000000e+00
9.827900000000000000e+04,9.884000000000000000e+04,1.000000000000000000e+00
9.837400000000000000e+04,9.890000000000000000e+04,4.000000000000000000e+00
9.954400000000000000e+04,1.001370000000000000e+05,4.000000000000000000e+00
1.005820000000000000e+05,1.010960000000000000e+05,4.000000000000000000e+00
1.006180000000000000e+05,1.008400000000000000e+05,1.000000000000000000e+00
1.013590000000000000e+05,1.018570000000000000e+05,1.000000000000000000e+00
1.021190000000000000e+05,1.026580000000000000e+05,1.000000000000000000e+00
1.027290000000000000e+05,1.030400000000000000e+05,4.000000000000000000e+00
1.031390000000000000e+05,1.033810000000000000e+05,1.000000000000000000e+00
1.040390000000000000e+05,1.042970000000000000e+05,1.000000000000000000e+00
1.044560000000000000e+05,1.047020000000000000e+05,1.000000000000000000e+00
1.049410000000000000e+05,1.051750000000000000e+05,1.000000000000000000e+00
1.058610000000000000e+05,1.061020000000000000e+05,1.000000000000000000e+00
1.062610000000000000e+05,1.065330000000000000e+05,1.000000000000000000e+00
1.067050000000000000e+05,1.069770000000000000e+05,1.000000000000000000e+00
1.072500000000000000e+05,1.074970000000000000e+05,1.000000000000000000e+00
1.082140000000000000e+05,1.084230000000000000e+05,1.000000000000000000e+00
1.091800000000000000e+05,1.099790000000000000e+05,5.000000000000000000e+00
1.092790000000000000e+05,1.100000000000000000e+05,4.000000000000000000e+00
1.096170000000000000e+05,1.099840000000000000e+05,3.000000000000000000e+00
1.103590000000000000e+05,1.110000000000000000e+05,3.000000000000000000e+00
1.114390000000000000e+05,1.117810000000000000e+05,4.000000000000000000e+00
1.114590000000000000e+05,1.117800000000000000e+05,5.000000000000000000e+00
1.120550000000000000e+05,1.123420000000000000e+05,1.000000000000000000e+00
1.140560000000000000e+05,1.143600000000000000e+05,4.000000000000000000e+00
1.149020000000000000e+05,1.152560000000000000e+05,4.000000000000000000e+00
1.157760000000000000e+05,1.160200000000000000e+05,4.000000000000000000e+00
1.165360000000000000e+05,1.167790000000000000e+05,1.000000000000000000e+00
1.174390000000000000e+05,1.177320000000000000e+05,1.000000000000000000e+00
1.183380000000000000e+05,1.186570000000000000e+05,1.000000000000000000e+00
1.192600000000000000e+05,1.195010000000000000e+05,1.000000000000000000e+00
1.194790000000000000e+05,1.205600000000000000e+05,3.000000000000000000e+00
1.200190000000000000e+05,1.205760000000000000e+05,5.000000000000000000e+00
1.200950000000000000e+05,1.205600000000000000e+05,4.000000000000000000e+00
1.209800000000000000e+05,1.214800000000000000e+05,4.000000000000000000e+00
1.210120000000000000e+05,1.214630000000000000e+05,5.000000000000000000e+00
1.219990000000000000e+05,1.224620000000000000e+05,4.000000000000000000e+00
1.220140000000000000e+05,1.224630000000000000e+05,5.000000000000000000e+00
1.221770000000000000e+05,1.224950000000000000e+05,3.000000000000000000e+00
1.228940000000000000e+05,1.233360000000000000e+05,5.000000000000000000e+00
1.228960000000000000e+05,1.233380000000000000e+05,4.000000000000000000e+00
1.230540000000000000e+05,1.233400000000000000e+05,3.000000000000000000e+00
1.237340000000000000e+05,1.239380000000000000e+05,4.000000000000000000e+00
1.240390000000000000e+05,1.242600000000000000e+05,3.000000000000000000e+00
1.242210000000000000e+05,1.246620000000000000e+05,2.000000000000000000e+00
1.250390000000000000e+05,1.254960000000000000e+05,2.000000000000000000e+00
1.260560000000000000e+05,1.264970000000000000e+05,2.000000000000000000e+00
1.270560000000000000e+05,1.274550000000000000e+05,2.000000000000000000e+00
1.280980000000000000e+05,1.286160000000000000e+05,5.000000000000000000e+00
1.281800000000000000e+05,1.285820000000000000e+05,3.000000000000000000e+00
1.290220000000000000e+05,1.296990000000000000e+05,5.000000000000000000e+00
1.290540000000000000e+05,1.297200000000000000e+05,4.000000000000000000e+00
1.291990000000000000e+05,1.297340000000000000e+05,3.000000000000000000e+00
1.301750000000000000e+05,1.307410000000000000e+05,4.000000000000000000e+00
1.301770000000000000e+05,1.307380000000000000e+05,5.000000000000000000e+00
1.311720000000000000e+05,1.316400000000000000e+05,4.000000000000000000e+00
1.311750000000000000e+05,1.316240000000000000e+05,5.000000000000000000e+00
1.311990000000000000e+05,1.316560000000000000e+05,3.000000000000000000e+00
1.321390000000000000e+05,1.328640000000000000e+05,4.000000000000000000e+00
1.322790000000000000e+05,1.328610000000000000e+05,5.000000000000000000e+00
1.325760000000000000e+05,1.328960000000000000e+05,3.000000000000000000e+00
1.332980000000000000e+05,1.341000000000000000e+05,5.000000000000000000e+00
1.334790000000000000e+05,1.340980000000000000e+05,4.000000000000000000e+00
1.345380000000000000e+05,1.352200000000000000e+05,4.000000000000000000e+00
1.345990000000000000e+05,1.352180000000000000e+05,5.000000000000000000e+00
1.357190000000000000e+05,1.362220000000000000e+05,4.000000000000000000e+00
1.357730000000000000e+05,1.362220000000000000e+05,5.000000000000000000e+00
1.359000000000000000e+05,1.362240000000000000e+05,3.000000000000000000e+00
1.369190000000000000e+05,1.375360000000000000e+05,3.000000000000000000e+00
1.370520000000000000e+05,1.375010000000000000e+05,4.000000000000000000e+00
1.370620000000000000e+05,1.375040000000000000e+05,5.000000000000000000e+00
1.381750000000000000e+05,1.386600000000000000e+05,4.000000000000000000e+00
1.382130000000000000e+05,1.386600000000000000e+05,5.000000000000000000e+00
1.382180000000000000e+05,1.386620000000000000e+05,3.000000000000000000e+00
1.390570000000000000e+05,1.397820000000000000e+05,4.000000000000000000e+00
1.390590000000000000e+05,1.397800000000000000e+05,5.000000000000000000e+00
1.402560000000000000e+05,1.407770000000000000e+05,5.000000000000000000e+00
1.402920000000000000e+05,1.407790000000000000e+05,4.000000000000000000e+00
1.412550000000000000e+05,1.417370000000000000e+05,4.000000000000000000e+00
1.412580000000000000e+05,1.417370000000000000e+05,5.000000000000000000e+00
1.451990000000000000e+05,1.457000000000000000e+05,2.000000000000000000e+00
1.462150000000000000e+05,1.466180000000000000e+05,2.000000000000000000e+00
1.471750000000000000e+05,1.475840000000000000e+05,2.000000000000000000e+00
1.481030000000000000e+05,1.486150000000000000e+05,2.000000000000000000e+00
1.492150000000000000e+05,1.497000000000000000e+05,2.000000000000000000e+00
1.502910000000000000e+05,1.507730000000000000e+05,2.000000000000000000e+00
1.513380000000000000e+05,1.517800000000000000e+05,2.000000000000000000e+00
1.520530000000000000e+05,1.523740000000000000e+05,1.000000000000000000e+00
1.530130000000000000e+05,1.533750000000000000e+05,1.000000000000000000e+00
1.539820000000000000e+05,1.544150000000000000e+05,1.000000000000000000e+00
1.550140000000000000e+05,1.553380000000000000e+05,1.000000000000000000e+00
1.565780000000000000e+05,1.567010000000000000e+05,1.000000000000000000e+00
1.568200000000000000e+05,1.578800000000000000e+05,1.000000000000000000e+00
1.570970000000000000e+05,1.576220000000000000e+05,4.000000000000000000e+00
1.570970000000000000e+05,1.576190000000000000e+05,5.000000000000000000e+00
1.572580000000000000e+05,1.576240000000000000e+05,3.000000000000000000e+00
1.580180000000000000e+05,1.584800000000000000e+05,5.000000000000000000e+00
1.580560000000000000e+05,1.583410000000000000e+05,1.000000000000000000e+00
1.580970000000000000e+05,1.584640000000000000e+05,3.000000000000000000e+00
1.585750000000000000e+05,1.586610000000000000e+05,1.000000000000000000e+00
1.589020000000000000e+05,1.593370000000000000e+05,4.000000000000000000e+00
1.589590000000000000e+05,1.593400000000000000e+05,3.000000000000000000e+00
1.590160000000000000e+05,1.590620000000000000e+05,1.000000000000000000e+00
1.593770000000000000e+05,1.595780000000000000e+05,1.000000000000000000e+00
1.597400000000000000e+05,1.601780000000000000e+05,1.000000000000000000e+00
1.597990000000000000e+05,1.601330000000000000e+05,3.000000000000000000e+00
1.597990000000000000e+05,1.601040000000000000e+05,4.000000000000000000e+00
1.598120000000000000e+05,1.601020000000000000e+05,5.000000000000000000e+00
1.606150000000000000e+05,1.607450000000000000e+05,4.000000000000000000e+00
1.609330000000000000e+05,1.611020000000000000e+05,2.000000000000000000e+00
1.611390000000000000e+05,1.615800000000000000e+05,2.000000000000000000e+00
1.618220000000000000e+05,1.621780000000000000e+05,2.000000000000000000e+00
1.625770000000000000e+05,1.628610000000000000e+05,2.000000000000000000e+00
1.633320000000000000e+05,1.636550000000000000e+05,2.000000000000000000e+00
1.642220000000000000e+05,1.644980000000000000e+05,2.000000000000000000e+00
1.648550000000000000e+05,1.650200000000000000e+05,2.000000000000000000e+00
1.651760000000000000e+05,1.656210000000000000e+05,2.000000000000000000e+00
1.659370000000000000e+05,1.666210000000000000e+05,4.000000000000000000e+00
1.666590000000000000e+05,1.670610000000000000e+05,4.000000000000000000e+00
1.674600000000000000e+05,1.677340000000000000e+05,4.000000000000000000e+00
1.677000000000000000e+05,1.683750000000000000e+05,2.000000000000000000e+00
1.678580000000000000e+05,1.679780000000000000e+05,4.000000000000000000e+00
1.683760000000000000e+05,1.688970000000000000e+05,4.000000000000000000e+00
1.689400000000000000e+05,1.691200000000000000e+05,4.000000000000000000e+00
1.696170000000000000e+05,1.700170000000000000e+05,4.000000000000000000e+00
1.704540000000000000e+05,1.708400000000000000e+05,4.000000000000000000e+00
1.712970000000000000e+05,1.716590000000000000e+05,4.000000000000000000e+00
1.723190000000000000e+05,1.728210000000000000e+05,4.000000000000000000e+00
1.733190000000000000e+05,1.736400000000000000e+05,4.000000000000000000e+00
1.746390000000000000e+05,1.747770000000000000e+05,4.000000000000000000e+00
1.752790000000000000e+05,1.755600000000000000e+05,4.000000000000000000e+00
1.758990000000000000e+05,1.761810000000000000e+05,1.000000000000000000e+00
1.763860000000000000e+05,1.766220000000000000e+05,1.000000000000000000e+00
1.768960000000000000e+05,1.771430000000000000e+05,1.000000000000000000e+00
1.778390000000000000e+05,1.781800000000000000e+05,1.000000000000000000e+00
1.788150000000000000e+05,1.791790000000000000e+05,1.000000000000000000e+00
1.797760000000000000e+05,1.800970000000000000e+05,1.000000000000000000e+00
1.806580000000000000e+05,1.809600000000000000e+05,1.000000000000000000e+00
1.817350000000000000e+05,1.820570000000000000e+05,1.000000000000000000e+00
1.827700000000000000e+05,1.830970000000000000e+05,1.000000000000000000e+00
1.837380000000000000e+05,1.840990000000000000e+05,1.000000000000000000e+00
1.849380000000000000e+05,1.853410000000000000e+05,1.000000000000000000e+00
1.873590000000000000e+05,1.882200000000000000e+05,3.000000000000000000e+00
1.874980000000000000e+05,1.882170000000000000e+05,5.000000000000000000e+00
1.877590000000000000e+05,1.882180000000000000e+05,4.000000000000000000e+00
1.885590000000000000e+05,1.890210000000000000e+05,4.000000000000000000e+00
1.885750000000000000e+05,1.890210000000000000e+05,5.000000000000000000e+00
1.886170000000000000e+05,1.890400000000000000e+05,3.000000000000000000e+00
1.894550000000000000e+05,1.898800000000000000e+05,5.000000000000000000e+00
1.894570000000000000e+05,1.898610000000000000e+05,4.000000000000000000e+00
1.904390000000000000e+05,1.909600000000000000e+05,4.000000000000000000e+00
1.904570000000000000e+05,1.909600000000000000e+05,5.000000000000000000e+00
1.914140000000000000e+05,1.917420000000000000e+05,4.000000000000000000e+00
1.914150000000000000e+05,1.917410000000000000e+05,5.000000000000000000e+00
1.921300000000000000e+05,1.924000000000000000e+05,2.000000000000000000e+00
1.928980000000000000e+05,1.931820000000000000e+05,2.000000000000000000e+00
1.936480000000000000e+05,1.939600000000000000e+05,2.000000000000000000e+00
1.960130000000000000e+05,1.964200000000000000e+05,2.000000000000000000e+00
1.973790000000000000e+05,1.976200000000000000e+05,2.000000000000000000e+00
2.004470000000000000e+05,2.006590000000000000e+05,2.000000000000000000e+00
2.009050000000000000e+05,2.011780000000000000e+05,2.000000000000000000e+00
2.014130000000000000e+05,2.016190000000000000e+05,2.000000000000000000e+00
2.020790000000000000e+05,2.030610000000000000e+05,1.000000000000000000e+00
2.021750000000000000e+05,2.025020000000000000e+05,2.000000000000000000e+00
2.028630000000000000e+05,2.033730000000000000e+05,2.000000000000000000e+00
2.030960000000000000e+05,2.031760000000000000e+05,1.000000000000000000e+00
2.034180000000000000e+05,2.035400000000000000e+05,1.000000000000000000e+00
2.038170000000000000e+05,2.039830000000000000e+05,1.000000000000000000e+00
2.041450000000000000e+05,2.043380000000000000e+05,1.000000000000000000e+00
2.044960000000000000e+05,2.047050000000000000e+05,1.000000000000000000e+00
2.048990000000000000e+05,2.051430000000000000e+05,1.000000000000000000e+00
2.053390000000000000e+05,2.056180000000000000e+05,1.000000000000000000e+00
2.057830000000000000e+05,2.059390000000000000e+05,1.000000000000000000e+00
2.061440000000000000e+05,2.064200000000000000e+05,1.000000000000000000e+00
2.065810000000000000e+05,2.068150000000000000e+05,1.000000000000000000e+00
2.079330000000000000e+05,2.080990000000000000e+05,1.000000000000000000e+00
2.091310000000000000e+05,2.094540000000000000e+05,1.000000000000000000e+00
2.103780000000000000e+05,2.106580000000000000e+05,1.000000000000000000e+00
2.113740000000000000e+05,2.116200000000000000e+05,1.000000000000000000e+00
2.124970000000000000e+05,2.129000000000000000e+05,2.000000000000000000e+00
2.134560000000000000e+05,2.138590000000000000e+05,2.000000000000000000e+00
2.143790000000000000e+05,2.148250000000000000e+05,2.000000000000000000e+00
2.153800000000000000e+05,2.157360000000000000e+05,2.000000000000000000e+00
2.159740000000000000e+05,2.163420000000000000e+05,3.000000000000000000e+00
2.175990000000000000e+05,2.180800000000000000e+05,4.000000000000000000e+00
2.184580000000000000e+05,2.187810000000000000e+05,4.000000000000000000e+00
2.192570000000000000e+05,2.195600000000000000e+05,4.000000000000000000e+00
2.199790000000000000e+05,2.203600000000000000e+05,4.000000000000000000e+00
2.218100000000000000e+05,2.221420000000000000e+05,4.000000000000000000e+00
2.226790000000000000e+05,2.232190000000000000e+05,3.000000000000000000e+00
2.236200000000000000e+05,2.241200000000000000e+05,4.000000000000000000e+00
2.245780000000000000e+05,2.249830000000000000e+05,4.000000000000000000e+00
2.263190000000000000e+05,2.267410000000000000e+05,4.000000000000000000e+00
2.273380000000000000e+05,2.276980000000000000e+05,4.000000000000000000e+00
2.283060000000000000e+05,2.287380000000000000e+05,4.000000000000000000e+00
2.292200000000000000e+05,2.295430000000000000e+05,4.000000000000000000e+00
2.305010000000000000e+05,2.308590000000000000e+05,2.000000000000000000e+00
2.362980000000000000e+05,2.365420000000000000e+05,1.000000000000000000e+00
2.371790000000000000e+05,2.374190000000000000e+05,1.000000000000000000e+00
2.380130000000000000e+05,2.383010000000000000e+05,1.000000000000000000e+00
2.387830000000000000e+05,2.391340000000000000e+05,1.000000000000000000e+00
2.399990000000000000e+05,2.402580000000000000e+05,1.000000000000000000e+00
2.404550000000000000e+05,2.409600000000000000e+05,1.000000000000000000e+00
2.406140000000000000e+05,2.409430000000000000e+05,2.000000000000000000e+00
2.414180000000000000e+05,2.418400000000000000e+05,1.000000000000000000e+00
2.415340000000000000e+05,2.418950000000000000e+05,2.000000000000000000e+00
2.423990000000000000e+05,2.428400000000000000e+05,1.000000000000000000e+00
2.425360000000000000e+05,2.428610000000000000e+05,2.000000000000000000e+00
2.432390000000000000e+05,2.436960000000000000e+05,1.000000000000000000e+00
2.433750000000000000e+05,2.437380000000000000e+05,2.000000000000000000e+00
2.441400000000000000e+05,2.445600000000000000e+05,1.000000000000000000e+00
2.442180000000000000e+05,2.445830000000000000e+05,2.000000000000000000e+00
2.450970000000000000e+05,2.454560000000000000e+05,2.000000000000000000e+00
2.460970000000000000e+05,2.466000000000000000e+05,2.000000000000000000e+00
2.470390000000000000e+05,2.474980000000000000e+05,1.000000000000000000e+00
2.470590000000000000e+05,2.475010000000000000e+05,2.000000000000000000e+00
2.481770000000000000e+05,2.487010000000000000e+05,2.000000000000000000e+00
2.492790000000000000e+05,2.498800000000000000e+05,1.000000000000000000e+00
2.493770000000000000e+05,2.498950000000000000e+05,2.000000000000000000e+00
2.501370000000000000e+05,2.502000000000000000e+05,2.000000000000000000e+00
2.527590000000000000e+05,2.548210000000000000e+05,4.000000000000000000e+00
2.532980000000000000e+05,2.545200000000000000e+05,1.000000000000000000e+00
2.542110000000000000e+05,2.548220000000000000e+05,5.000000000000000000e+00
2.544930000000000000e+05,2.548240000000000000e+05,3.000000000000000000e+00
2.548210000000000000e+05,2.551780000000000000e+05,1.000000000000000000e+00
2.551400000000000000e+05,2.555830000000000000e+05,4.000000000000000000e+00
2.551750000000000000e+05,2.555850000000000000e+05,5.000000000000000000e+00
2.551990000000000000e+05,2.555830000000000000e+05,3.000000000000000000e+00
2.559700000000000000e+05,2.562650000000000000e+05,4.000000000000000000e+00
2.559740000000000000e+05,2.562960000000000000e+05,5.000000000000000000e+00
2.560200000000000000e+05,2.562800000000000000e+05,3.000000000000000000e+00
2.562630000000000000e+05,2.564230000000000000e+05,1.000000000000000000e+00
2.566230000000000000e+05,2.570200000000000000e+05,4.000000000000000000e+00
2.574620000000000000e+05,2.578210000000000000e+05,4.000000000000000000e+00
2.582200000000000000e+05,2.587600000000000000e+05,4.000000000000000000e+00
2.582580000000000000e+05,2.587390000000000000e+05,5.000000000000000000e+00
2.592580000000000000e+05,2.597040000000000000e+05,4.000000000000000000e+00
2.592970000000000000e+05,2.597040000000000000e+05,5.000000000000000000e+00
2.601190000000000000e+05,2.606800000000000000e+05,3.000000000000000000e+00
2.601370000000000000e+05,2.606620000000000000e+05,4.000000000000000000e+00
2.601760000000000000e+05,2.606610000000000000e+05,5.000000000000000000e+00
2.613760000000000000e+05,2.617770000000000000e+05,4.000000000000000000e+00
2.613790000000000000e+05,2.617790000000000000e+05,5.000000000000000000e+00
2.622150000000000000e+05,2.627600000000000000e+05,5.000000000000000000e+00
2.622170000000000000e+05,2.627600000000000000e+05,4.000000000000000000e+00
2.631400000000000000e+05,2.636200000000000000e+05,5.000000000000000000e+00
2.640790000000000000e+05,2.646190000000000000e+05,4.000000000000000000e+00
